name,model,tree_length
ENSG00000129226_AA,Poisson+F,1.768
ENSG00000087157_AA,LG+F+G,0.532
ENSG00000177889_AA,JTT+F+G,0.387
ENSG00000093217_AA,FLU+F+G,1.304
ENSG00000183655_AA,JTT+F+G,0.465
ENSG00000157064_AA,JTT+F+G,0.223
ENSG00000169302_AA,FLU+F+G,0.622
ENSG00000178385_AA,Poisson+F+G,0.708
ENSG00000175334_AA,JTT+F,0.057
ENSG00000261750_AA,Poisson+F,0.019
ENSG00000172057_AA,LG+F,0.079
ENSG00000152193_AA,LG+F+G,0.843
ENSG00000143079_AA,FLU+F,0.743
ENSG00000119711_AA,WAG+F,0.344
ENSG00000141664_AA,FLU+F+G,0.855
ENSG00000116157_AA,Poisson+F+G,0.894
ENSG00000175161_AA,WAG+F,0.173
ENSG00000144791_AA,LG+F+G,1.587
ENSG00000140319_AA,LG+F+G,0.587
ENSG00000181264_AA,Poisson+F+G,0.840
ENSG00000124788_AA,LG+F+G,0.760
ENSG00000104112_AA,LG+F,0.662
ENSG00000178233_AA,LG+F,0.203
ENSG00000113296_AA,Poisson+F,0.577
ENSG00000183044_AA,JTT+F,0.576
ENSG00000168938_AA,FLU+F,0.741
ENSG00000105404_AA,LG+F+G,0.539
ENSG00000138074_AA,Poisson+F,1.049
ENSG00000101413_AA,FLU+F,0.028
ENSG00000113302_AA,Poisson+F+G,1.720
ENSG00000169862_AA,WAG+F,0.172
ENSG00000113356_AA,LG+F+G,0.957
ENSG00000143125_AA,FLU+F+G,1.843
ENSG00000108256_AA,Poisson+F+G,0.415
ENSG00000144567_AA,FLU+F,0.671
ENSG00000141002_AA,Poisson+F,0.868
ENSG00000138814_AA,WAG+F,0.035
ENSG00000179361_AA,FLU+F,0.919
ENSG00000101049_AA,WAG+F,0.583
ENSG00000262742_AA,FLU+F+G,0.553
ENSG00000136451_AA,FLU+F,0.172
ENSG00000182544_AA,JTT+F,0.367
ENSG00000185015_AA,Poisson+F,0.625
ENSG00000105700_AA,LG+F,0.872
ENSG00000167778_AA,Poisson+F,0.104
ENSG00000150455_AA,Poisson+F,1.585
ENSG00000255432_AA,Poisson+F,0.545
ENSG00000180353_AA,FLU+F+G,1.372
ENSG00000176871_AA,JTT+F,0.266
ENSG00000074706_AA,LG+F,1.252
ENSG00000110700_AA,LG+F,0.041
ENSG00000147400_AA,Poisson+F,0.446
ENSG00000104442_AA,LG+F,0.161
ENSG00000203972_AA,Poisson+F,1.075
ENSG00000120656_AA,Poisson+F+G,0.088
ENSG00000187024_AA,LG+F,0.959
ENSG00000172070_AA,FLU+F,0.628
ENSG00000181555_AA,LG+F+G,0.947
ENSG00000128342_AA,FLU+F,1.228
ENSG00000187862_AA,LG+F+G,1.907
ENSG00000136404_AA,FLU+F,0.566
ENSG00000100146_AA,FLU+F,0.158
ENSG00000110375_AA,WAG+F+G,1.202
ENSG00000264253_AA,LG+F+G,0.764
ENSG00000009765_AA,LG+F,1.507
ENSG00000100749_AA,JTT+F,0.679
ENSG00000148943_AA,FLU+F+G,0.016
ENSG00000100095_AA,FLU+F+G,0.832
ENSG00000138613_AA,WAG+F+G,1.322
ENSG00000108296_AA,LG+F+G,0.897
ENSG00000132405_AA,FLU+F+G,0.942
ENSG00000055950_AA,Poisson+F+G,1.644
ENSG00000188783_AA,JTT+F+G,0.864
ENSG00000130396_AA,Poisson+F+G,0.801
ENSG00000133657_AA,JTT+F+G,0.838
ENSG00000184060_AA,FLU+F+G,0.990
ENSG00000026652_AA,LG+F+G,0.789
ENSG00000266741_AA,JTT+F,0.254
ENSG00000138606_AA,WAG+F+G,0.899
ENSG00000123609_AA,JTT+F,2.391
ENSG00000079785_AA,WAG+F,0.177
ENSG00000166923_AA,WAG+F,0.132
ENSG00000158186_AA,Poisson+F,0.095
ENSG00000126756_AA,FLU+F,0.545
ENSG00000137955_AA,WAG+F,0.175
ENSG00000266562_AA,LG+F+G,0.483
ENSG00000185963_AA,LG+F,0.425
ENSG00000145863_AA,WAG+F,0.436
ENSG00000164331_AA,Poisson+F,0.209
ENSG00000167858_AA,JTT+F+G,1.582
ENSG00000011426_AA,JTT+F+G,1.260
ENSG00000176893_AA,FLU+F+G,1.075
ENSG00000250479_AA,Poisson+F,0.879
ENSG00000161405_AA,Poisson+F+G,0.644
ENSG00000163349_AA,WAG+F+G,0.272
ENSG00000162733_AA,Poisson+F,0.228
ENSG00000172680_AA,JTT+F,1.452
ENSG00000175766_AA,Poisson+F,1.264
ENSG00000118513_AA,WAG+F+G,0.749
ENSG00000165168_AA,LG+F+G,0.985
ENSG00000180263_AA,Poisson+F,1.335
ENSG00000119638_AA,JTT+F+G,0.302
ENSG00000122958_AA,FLU+F,0.195
ENSG00000143393_AA,JTT+F+G,0.242
ENSG00000186714_AA,JTT+F,2.128
ENSG00000167987_AA,LG+F+G,1.397
ENSG00000175193_AA,Poisson+F+G,0.843
ENSG00000162377_AA,FLU+F,0.699
ENSG00000263324_AA,Poisson+F+G,0.417
ENSG00000158022_AA,FLU+F+G,0.652
ENSG00000167103_AA,FLU+F+G,1.365
ENSG00000130119_AA,FLU+F+G,1.095
ENSG00000075884_AA,LG+F+G,0.702
ENSG00000103196_AA,LG+F,1.302
ENSG00000117906_AA,JTT+F+G,0.845
ENSG00000175387_AA,Poisson+F+G,0.015
ENSG00000116981_AA,JTT+F,0.417
ENSG00000103187_AA,Poisson+F,0.621
ENSG00000257767_AA,LG+F+G,0.427
ENSG00000144218_AA,WAG+F+G,0.944
ENSG00000120262_AA,WAG+F,1.705
ENSG00000118246_AA,JTT+F+G,2.447
ENSG00000021776_AA,WAG+F,0.275
ENSG00000131095_AA,FLU+F,0.632
ENSG00000257727_AA,Poisson+F+G,0.254
ENSG00000031081_AA,FLU+F,1.432
ENSG00000005187_AA,Poisson+F+G,1.064
ENSG00000145868_AA,FLU+F+G,0.296
ENSG00000119729_AA,Poisson+F+G,0.091
ENSG00000117682_AA,Poisson+F+G,0.390
ENSG00000092421_AA,FLU+F+G,0.478
ENSG00000159210_AA,JTT+F,0.409
ENSG00000117020_AA,JTT+F,0.032
ENSG00000165449_AA,Poisson+F,0.768
ENSG00000171861_AA,JTT+F+G,1.356
ENSG00000158710_AA,JTT+F,0.419
ENSG00000124257_AA,LG+F,0.615
ENSG00000085721_AA,LG+F+G,0.892
ENSG00000145911_AA,WAG+F+G,0.816
ENSG00000074695_AA,FLU+F+G,0.925
ENSG00000108515_AA,LG+F+G,0.187
ENSG00000152154_AA,JTT+F,0.143
ENSG00000064419_AA,FLU+F+G,0.152
ENSG00000170802_AA,LG+F,0.625
ENSG00000164219_AA,FLU+F,0.249
ENSG00000065357_AA,WAG+F,0.673
ENSG00000197584_AA,LG+F+G,0.293
ENSG00000050405_AA,JTT+F+G,1.587
ENSG00000141200_AA,JTT+F+G,1.719
ENSG00000084234_AA,JTT+F+G,0.560
ENSG00000076864_AA,FLU+F+G,0.319
ENSG00000110696_AA,FLU+F+G,0.394
ENSG00000125445_AA,LG+F,1.322
ENSG00000130640_AA,Poisson+F+G,0.702
ENSG00000039600_AA,WAG+F+G,1.308
ENSG00000120662_AA,LG+F+G,1.299
ENSG00000124098_AA,WAG+F,1.776
ENSG00000108469_AA,FLU+F,1.334
ENSG00000160818_AA,WAG+F,1.539
ENSG00000144908_AA,LG+F+G,0.822
ENSG00000111199_AA,Poisson+F,0.336
ENSG00000196199_AA,Poisson+F+G,1.358
ENSG00000107372_AA,JTT+F,0.123
ENSG00000164074_AA,FLU+F+G,0.765
ENSG00000165233_AA,JTT+F+G,1.229
ENSG00000139278_AA,WAG+F+G,2.483
ENSG00000156304_AA,JTT+F,0.391
ENSG00000221955_AA,JTT+F,1.070
ENSG00000163075_AA,Poisson+F,1.702
ENSG00000164061_AA,FLU+F+G,1.056
ENSG00000087589_AA,Poisson+F+G,2.407
ENSG00000124232_AA,JTT+F,0.601
ENSG00000168079_AA,LG+F+G,0.721
ENSG00000139531_AA,Poisson+F,1.056
ENSG00000084110_AA,Poisson+F,0.449
ENSG00000198336_AA,FLU+F+G,0.632
ENSG00000130182_AA,Poisson+F+G,1.639
ENSG00000179630_AA,WAG+F+G,1.422
ENSG00000119661_AA,WAG+F,0.345
ENSG00000078098_AA,LG+F+G,0.649
ENSG00000111667_AA,FLU+F+G,0.150
ENSG00000082512_AA,Poisson+F,0.803
ENSG00000136942_AA,Poisson+F,0.186
ENSG00000143553_AA,WAG+F,0.190
ENSG00000136938_AA,WAG+F+G,0.524
ENSG00000144228_AA,LG+F,0.421
ENSG00000109819_AA,WAG+F+G,0.404
ENSG00000136854_AA,FLU+F+G,0.041
ENSG00000160049_AA,FLU+F,1.712
ENSG00000110435_AA,JTT+F+G,1.251
ENSG00000124429_AA,FLU+F+G,1.212
ENSG00000130165_AA,WAG+F,1.090
ENSG00000124067_AA,WAG+F,0.239
ENSG00000180871_AA,WAG+F,1.564
ENSG00000141252_AA,Poisson+F+G,0.225
ENSG00000071282_AA,LG+F+G,0.600
ENSG00000154165_AA,Poisson+F,1.357
ENSG00000143753_AA,JTT+F,0.934
ENSG00000134294_AA,Poisson+F,0.645
ENSG00000113070_AA,WAG+F,0.905
ENSG00000107929_AA,FLU+F+G,0.936
ENSG00000196570_AA,Poisson+F,0.785
ENSG00000112984_AA,WAG+F,0.681
ENSG00000165185_AA,Poisson+F+G,0.291
ENSG00000016391_AA,FLU+F,1.062
ENSG00000138459_AA,LG+F,1.015
ENSG00000102287_AA,FLU+F,1.586
ENSG00000125944_AA,Poisson+F+G,0.033
ENSG00000157404_AA,WAG+F,0.834
ENSG00000117528_AA,LG+F+G,0.456
ENSG00000148218_AA,FLU+F,0.539
ENSG00000115541_AA,FLU+F+G,0.265
ENSG00000171806_AA,LG+F+G,2.038
ENSG00000101981_AA,LG+F+G,1.499
ENSG00000171055_AA,Poisson+F,0.435
ENSG00000140284_AA,LG+F,1.268
ENSG00000117215_AA,FLU+F+G,3.650
ENSG00000137074_AA,FLU+F,0.955
ENSG00000129173_AA,JTT+F+G,1.147
ENSG00000177994_AA,LG+F,2.156
ENSG00000144567_AA,LG+F+G,0.764
ENSG00000122122_AA,WAG+F+G,0.579
ENSG00000166002_AA,FLU+F,0.262
ENSG00000122882_AA,FLU+F,1.073
ENSG00000104299_AA,FLU+F,0.197
ENSG00000064651_AA,FLU+F+G,0.439
ENSG00000150540_AA,FLU+F,1.143
ENSG00000175054_AA,FLU+F+G,0.630
ENSG00000174206_AA,JTT+F+G,0.278
ENSG00000162994_AA,LG+F,1.889
ENSG00000131381_AA,Poisson+F+G,1.100
ENSG00000100036_AA,FLU+F,0.877
ENSG00000136574_AA,FLU+F,0.003
ENSG00000100647_AA,FLU+F+G,0.664
ENSG00000168610_AA,WAG+F+G,0.026
ENSG00000101400_AA,JTT+F+G,0.544
ENSG00000170917_AA,WAG+F+G,1.102
ENSG00000144867_AA,JTT+F+G,0.869
ENSG00000155897_AA,Poisson+F+G,0.249
ENSG00000162413_AA,FLU+F+G,0.300
ENSG00000151917_AA,LG+F,0.724
ENSG00000160207_AA,Poisson+F,0.732
ENSG00000135409_AA,FLU+F+G,1.401
ENSG00000107099_AA,FLU+F+G,0.608
ENSG00000100652_AA,FLU+F+G,2.124
ENSG00000100439_AA,WAG+F,0.240
ENSG00000115461_AA,FLU+F,0.421
ENSG00000105612_AA,LG+F,1.915
ENSG00000250479_AA,WAG+F+G,1.027
ENSG00000165272_AA,Poisson+F,0.379
ENSG00000198758_AA,Poisson+F+G,2.099
ENSG00000122958_AA,Poisson+F,0.193
ENSG00000101997_AA,FLU+F,0.706
ENSG00000254772_AA,Poisson+F,0.299
ENSG00000262485_AA,LG+F,0.659
ENSG00000173208_AA,LG+F+G,0.514
ENSG00000151715_AA,Poisson+F,1.388
ENSG00000143344_AA,Poisson+F+G,0.734
ENSG00000014123_AA,JTT+F+G,0.636
ENSG00000105726_AA,JTT+F+G,0.451
ENSG00000186094_AA,FLU+F,0.408
ENSG00000175984_AA,Poisson+F,0.805
ENSG00000057757_AA,Poisson+F,0.139
ENSG00000144218_AA,JTT+F,0.802
ENSG00000177051_AA,Poisson+F,0.455
ENSG00000138135_AA,FLU+F,1.814
ENSG00000041353_AA,FLU+F,0.277
ENSG00000170396_AA,FLU+F+G,2.636
ENSG00000266094_AA,FLU+F,0.760
ENSG00000068394_AA,Poisson+F,1.604
ENSG00000139684_AA,LG+F,0.697
ENSG00000115665_AA,WAG+F+G,0.663
ENSG00000169519_AA,WAG+F,1.256
ENSG00000143536_AA,Poisson+F,2.975
ENSG00000177548_AA,FLU+F+G,1.169
ENSG00000151929_AA,JTT+F+G,1.193
ENSG00000154059_AA,LG+F,1.041
ENSG00000263461_AA,Poisson+F,0.217
ENSG00000023287_AA,Poisson+F,0.634
ENSG00000162408_AA,JTT+F,1.679
ENSG00000122966_AA,Poisson+F,0.192
ENSG00000091127_AA,JTT+F+G,0.703
ENSG00000198825_AA,JTT+F+G,0.648
ENSG00000165914_AA,Poisson+F+G,0.230
ENSG00000171453_AA,Poisson+F,0.341
ENSG00000137100_AA,FLU+F+G,0.484
ENSG00000166596_AA,JTT+F+G,0.775
ENSG00000069974_AA,WAG+F+G,0.547
ENSG00000108021_AA,FLU+F+G,2.974
ENSG00000138160_AA,FLU+F,1.103
ENSG00000149930_AA,Poisson+F,0.387
ENSG00000157110_AA,Poisson+F+G,0.645
ENSG00000262634_AA,WAG+F,1.278
ENSG00000137825_AA,WAG+F,0.333
ENSG00000103852_AA,FLU+F+G,2.137
ENSG00000184156_AA,Poisson+F,0.450
ENSG00000196968_AA,JTT+F,0.765
ENSG00000105254_AA,Poisson+F+G,0.708
ENSG00000162664_AA,LG+F,0.380
ENSG00000111664_AA,FLU+F,0.179
ENSG00000263334_AA,WAG+F,0.689
ENSG00000147642_AA,LG+F,0.928
ENSG00000183273_AA,LG+F+G,2.099
ENSG00000140612_AA,FLU+F,0.491
ENSG00000151067_AA,FLU+F+G,0.409
ENSG00000137269_AA,Poisson+F+G,0.453
ENSG00000133226_AA,FLU+F+G,0.359
ENSG00000187164_AA,WAG+F,0.715
ENSG00000046604_AA,FLU+F+G,2.195
ENSG00000042088_AA,LG+F+G,1.271
ENSG00000124104_AA,Poisson+F+G,0.711
ENSG00000146386_AA,LG+F,0.353
ENSG00000034693_AA,LG+F+G,0.364
ENSG00000110713_AA,Poisson+F+G,0.532
ENSG00000161896_AA,JTT+F,1.418
ENSG00000151498_AA,JTT+F+G,0.954
ENSG00000104976_AA,LG+F,1.926
ENSG00000156253_AA,JTT+F+G,1.146
ENSG00000126457_AA,Poisson+F,0.301
ENSG00000183625_AA,FLU+F+G,2.686
ENSG00000157014_AA,FLU+F+G,1.675
ENSG00000213380_AA,WAG+F+G,0.808
ENSG00000002016_AA,Poisson+F+G,1.555
ENSG00000184182_AA,WAG+F+G,0.345
ENSG00000095787_AA,WAG+F+G,0.256
ENSG00000159023_AA,Poisson+F,0.454
ENSG00000131828_AA,JTT+F+G,0.186
ENSG00000124743_AA,WAG+F,0.516
ENSG00000175305_AA,LG+F,0.487
ENSG00000135940_AA,FLU+F,1.456
ENSG00000152942_AA,WAG+F+G,1.328
ENSG00000166780_AA,Poisson+F+G,0.248
ENSG00000175764_AA,WAG+F+G,1.182
ENSG00000236342_AA,WAG+F+G,0.456
ENSG00000130234_AA,LG+F+G,1.838
ENSG00000160305_AA,LG+F,0.545
ENSG00000105821_AA,FLU+F+G,0.264
ENSG00000140848_AA,LG+F+G,0.385
ENSG00000056661_AA,WAG+F,0.222
ENSG00000165495_AA,Poisson+F+G,0.093
ENSG00000147168_AA,Poisson+F+G,1.377
ENSG00000156675_AA,WAG+F,1.758
ENSG00000175535_AA,JTT+F,1.774
ENSG00000155827_AA,Poisson+F,0.176
ENSG00000166169_AA,FLU+F+G,1.444
ENSG00000164398_AA,JTT+F,0.551
ENSG00000159167_AA,LG+F+G,0.676
ENSG00000149633_AA,JTT+F,2.060
ENSG00000117450_AA,Poisson+F+G,0.324
ENSG00000198522_AA,Poisson+F+G,0.523
ENSG00000187840_AA,LG+F,0.935
ENSG00000011376_AA,LG+F+G,1.172
ENSG00000140199_AA,Poisson+F,0.148
ENSG00000114745_AA,Poisson+F+G,1.396
ENSG00000061676_AA,WAG+F,0.019
ENSG00000143222_AA,WAG+F,0.473
ENSG00000165097_AA,FLU+F,0.436
ENSG00000163946_AA,FLU+F+G,1.105
ENSG00000250349_AA,FLU+F+G,0.211
ENSG00000126778_AA,Poisson+F+G,0.072
ENSG00000212122_AA,Poisson+F,0.771
ENSG00000170917_AA,Poisson+F,0.985
ENSG00000144619_AA,WAG+F+G,0.478
ENSG00000117595_AA,LG+F+G,0.189
ENSG00000179915_AA,LG+F,0.092
ENSG00000130182_AA,FLU+F+G,1.911
ENSG00000103653_AA,JTT+F,0.110
ENSG00000160753_AA,FLU+F+G,1.090
ENSG00000263141_AA,LG+F,0.257
ENSG00000072954_AA,Poisson+F+G,0.739
ENSG00000262149_AA,Poisson+F+G,0.453
ENSG00000117751_AA,JTT+F,0.092
ENSG00000146926_AA,LG+F,1.099
ENSG00000170265_AA,JTT+F,0.537
ENSG00000155508_AA,FLU+F+G,0.030
ENSG00000163900_AA,LG+F,0.765
ENSG00000103740_AA,JTT+F+G,1.315
ENSG00000120690_AA,Poisson+F+G,0.740
ENSG00000075292_AA,LG+F+G,1.356
ENSG00000176900_AA,LG+F,1.478
ENSG00000241058_AA,WAG+F+G,1.268
ENSG00000165097_AA,Poisson+F,0.432
ENSG00000137203_AA,Poisson+F,0.055
ENSG00000080819_AA,Poisson+F,0.841
ENSG00000160746_AA,FLU+F+G,0.856
ENSG00000177301_AA,FLU+F+G,0.054
ENSG00000158234_AA,WAG+F,0.590
ENSG00000148677_AA,Poisson+F,0.550
ENSG00000112333_AA,Poisson+F,0.121
ENSG00000156603_AA,Poisson+F+G,0.310
ENSG00000149499_AA,WAG+F,0.578
ENSG00000105991_AA,LG+F+G,0.367
ENSG00000109618_AA,FLU+F,0.729
ENSG00000120262_AA,WAG+F+G,1.899
ENSG00000134444_AA,WAG+F,0.345
ENSG00000106031_AA,LG+F,0.173
ENSG00000164332_AA,JTT+F,0.054
ENSG00000165632_AA,JTT+F+G,0.800
ENSG00000165632_AA,JTT+F,0.728
ENSG00000149929_AA,FLU+F+G,2.788
ENSG00000175697_AA,Poisson+F+G,1.965
ENSG00000008083_AA,Poisson+F,0.395
ENSG00000135111_AA,WAG+F,0.313
ENSG00000001631_AA,JTT+F+G,0.213
ENSG00000134962_AA,LG+F+G,1.189
ENSG00000128928_AA,Poisson+F+G,0.760
ENSG00000126883_AA,Poisson+F+G,1.423
ENSG00000164167_AA,WAG+F,0.000
ENSG00000065029_AA,FLU+F,0.449
ENSG00000198722_AA,FLU+F+G,0.443
ENSG00000086232_AA,Poisson+F+G,1.542
ENSG00000162909_AA,Poisson+F,0.522
ENSG00000198242_AA,Poisson+F,1.077
ENSG00000172260_AA,JTT+F+G,0.179
ENSG00000124257_AA,LG+F+G,0.940
ENSG00000124151_AA,WAG+F+G,0.884
ENSG00000156194_AA,LG+F+G,1.399
ENSG00000147027_AA,WAG+F,0.098
ENSG00000174780_AA,WAG+F+G,0.432
ENSG00000159761_AA,WAG+F,1.881
ENSG00000135953_AA,JTT+F+G,1.855
ENSG00000113532_AA,FLU+F+G,0.132
ENSG00000171992_AA,Poisson+F+G,1.524
ENSG00000168137_AA,Poisson+F,0.385
ENSG00000162949_AA,JTT+F+G,2.300
ENSG00000163479_AA,WAG+F,0.476
ENSG00000184588_AA,Poisson+F,0.200
ENSG00000163217_AA,Poisson+F+G,0.854
ENSG00000154380_AA,Poisson+F,0.492
ENSG00000103647_AA,LG+F+G,0.114
ENSG00000171766_AA,FLU+F+G,0.452
ENSG00000155561_AA,FLU+F,0.325
ENSG00000083067_AA,Poisson+F+G,0.183
ENSG00000262145_AA,WAG+F,1.059
ENSG00000104517_AA,FLU+F,0.074
ENSG00000116191_AA,Poisson+F+G,0.174
ENSG00000075073_AA,LG+F+G,1.327
ENSG00000048405_AA,FLU+F+G,0.309
ENSG00000131242_AA,WAG+F+G,0.521
ENSG00000168826_AA,LG+F,1.638
ENSG00000167173_AA,JTT+F+G,1.859
ENSG00000117543_AA,Poisson+F,0.599
ENSG00000092203_AA,WAG+F,0.238
ENSG00000122786_AA,Poisson+F+G,1.059
ENSG00000171766_AA,LG+F,0.387
ENSG00000101843_AA,JTT+F,0.289
ENSG00000136897_AA,LG+F+G,1.843
ENSG00000165424_AA,LG+F,0.109
ENSG00000174607_AA,JTT+F+G,0.520
ENSG00000130827_AA,FLU+F+G,0.485
ENSG00000139344_AA,FLU+F,0.925
ENSG00000125863_AA,LG+F,1.554
ENSG00000117601_AA,FLU+F+G,1.390
ENSG00000141449_AA,JTT+F+G,0.488
ENSG00000146282_AA,JTT+F+G,0.743
ENSG00000041353_AA,Poisson+F+G,0.347
ENSG00000117614_AA,FLU+F+G,0.421
ENSG00000175455_AA,FLU+F+G,2.559
ENSG00000140577_AA,LG+F+G,1.030
ENSG00000142733_AA,LG+F+G,0.979
ENSG00000186115_AA,JTT+F,1.662
ENSG00000135164_AA,WAG+F+G,0.316
ENSG00000164933_AA,Poisson+F,0.519
ENSG00000136854_AA,JTT+F,0.039
ENSG00000196843_AA,FLU+F,1.395
ENSG00000067836_AA,JTT+F,0.435
ENSG00000100253_AA,FLU+F+G,1.615
ENSG00000143196_AA,Poisson+F+G,0.572
ENSG00000157330_AA,WAG+F+G,1.964
ENSG00000100246_AA,FLU+F+G,0.231
ENSG00000051180_AA,JTT+F,0.120
ENSG00000186340_AA,WAG+F,0.716
ENSG00000123219_AA,Poisson+F,1.322
ENSG00000188501_AA,JTT+F,1.200
ENSG00000169297_AA,WAG+F,2.025
ENSG00000128596_AA,JTT+F+G,2.075
ENSG00000136250_AA,FLU+F,1.714
ENSG00000111911_AA,WAG+F,1.598
ENSG00000146021_AA,FLU+F+G,0.224
ENSG00000126953_AA,WAG+F,0.129
ENSG00000115310_AA,FLU+F,1.474
ENSG00000100348_AA,WAG+F,1.555
ENSG00000127124_AA,LG+F,1.017
ENSG00000197747_AA,JTT+F,0.287
ENSG00000111142_AA,WAG+F+G,0.277
ENSG00000111249_AA,LG+F,0.692
ENSG00000163827_AA,WAG+F,1.026
ENSG00000144366_AA,FLU+F,0.398
ENSG00000182389_AA,Poisson+F,0.074
ENSG00000132475_AA,JTT+F+G,1.121
ENSG00000114978_AA,WAG+F+G,0.049
ENSG00000132670_AA,Poisson+F,0.343
ENSG00000163686_AA,JTT+F,0.540
ENSG00000124181_AA,LG+F,0.216
ENSG00000182489_AA,FLU+F+G,0.732
ENSG00000151466_AA,FLU+F+G,1.556
ENSG00000177807_AA,JTT+F+G,0.161
ENSG00000148926_AA,JTT+F+G,1.810
ENSG00000078589_AA,FLU+F+G,1.546
ENSG00000103710_AA,LG+F,0.543
ENSG00000164751_AA,WAG+F+G,0.934
ENSG00000143977_AA,WAG+F+G,0.771
ENSG00000180376_AA,LG+F,1.781
ENSG00000143155_AA,JTT+F+G,0.510
ENSG00000050438_AA,Poisson+F+G,0.291
ENSG00000188554_AA,JTT+F,0.963
ENSG00000101247_AA,FLU+F,0.762
ENSG00000102452_AA,LG+F,0.080
ENSG00000197712_AA,JTT+F,1.236
ENSG00000168890_AA,FLU+F+G,0.569
ENSG00000158987_AA,Poisson+F,0.474
ENSG00000163872_AA,WAG+F,0.597
ENSG00000115271_AA,WAG+F+G,1.290
ENSG00000100528_AA,Poisson+F,0.013
ENSG00000144848_AA,Poisson+F,0.175
ENSG00000162928_AA,FLU+F,0.542
ENSG00000139915_AA,JTT+F,0.162
ENSG00000141293_AA,JTT+F,1.164
ENSG00000256646_AA,LG+F,0.026
ENSG00000166197_AA,JTT+F+G,1.507
ENSG00000129351_AA,LG+F+G,0.302
ENSG00000070159_AA,JTT+F+G,0.532
ENSG00000108559_AA,WAG+F+G,1.327
ENSG00000162885_AA,Poisson+F+G,0.987
ENSG00000137478_AA,WAG+F+G,0.295
ENSG00000164010_AA,WAG+F,1.785
ENSG00000121542_AA,WAG+F+G,0.282
ENSG00000118733_AA,Poisson+F+G,0.153
ENSG00000116698_AA,Poisson+F+G,0.386
ENSG00000106153_AA,LG+F,0.935
ENSG00000166435_AA,LG+F+G,1.957
ENSG00000102024_AA,WAG+F,0.082
ENSG00000164930_AA,WAG+F+G,0.841
ENSG00000118197_AA,FLU+F,1.163
ENSG00000118939_AA,WAG+F,0.154
ENSG00000104738_AA,LG+F+G,1.005
ENSG00000260283_AA,WAG+F,0.980
ENSG00000136110_AA,WAG+F+G,0.844
ENSG00000006453_AA,Poisson+F,0.916
ENSG00000091831_AA,WAG+F,0.638
ENSG00000137767_AA,LG+F,0.793
ENSG00000111046_AA,Poisson+F,0.222
ENSG00000068971_AA,FLU+F+G,0.130
ENSG00000153207_AA,JTT+F,1.706
ENSG00000211460_AA,LG+F+G,0.077
ENSG00000164045_AA,WAG+F,0.787
ENSG00000165795_AA,Poisson+F,0.350
ENSG00000135469_AA,FLU+F,0.710
ENSG00000133107_AA,LG+F+G,0.264
ENSG00000155858_AA,WAG+F+G,0.584
ENSG00000148840_AA,FLU+F,1.228
ENSG00000147408_AA,LG+F+G,0.850
ENSG00000261694_AA,LG+F,1.391
ENSG00000134533_AA,WAG+F,0.147
ENSG00000136932_AA,JTT+F+G,1.994
ENSG00000140382_AA,FLU+F+G,0.441
ENSG00000138035_AA,FLU+F+G,0.712
ENSG00000170312_AA,JTT+F,0.214
ENSG00000184677_AA,LG+F,1.251
ENSG00000165355_AA,FLU+F+G,0.479
ENSG00000185972_AA,WAG+F,0.515
ENSG00000164107_AA,JTT+F+G,0.115
ENSG00000184828_AA,FLU+F,0.360
ENSG00000089693_AA,Poisson+F+G,0.169
ENSG00000075702_AA,JTT+F+G,1.312
ENSG00000084092_AA,WAG+F,1.434
ENSG00000148175_AA,Poisson+F,0.429
ENSG00000171612_AA,JTT+F,0.430
ENSG00000174125_AA,LG+F,1.910
ENSG00000135862_AA,FLU+F,0.569
ENSG00000205403_AA,LG+F+G,2.533
ENSG00000182158_AA,LG+F+G,0.639
ENSG00000120094_AA,FLU+F,0.900
ENSG00000143355_AA,WAG+F,0.183
ENSG00000261964_AA,LG+F,0.335
ENSG00000122375_AA,JTT+F+G,1.440
ENSG00000260501_AA,FLU+F+G,0.592
ENSG00000142655_AA,WAG+F,0.499
ENSG00000116205_AA,WAG+F+G,1.186
ENSG00000131263_AA,WAG+F,0.417
ENSG00000135945_AA,LG+F+G,1.243
ENSG00000186480_AA,LG+F+G,0.631
ENSG00000109790_AA,FLU+F,0.148
ENSG00000002834_AA,FLU+F,0.493
ENSG00000151093_AA,WAG+F+G,0.936
ENSG00000225553_AA,Poisson+F+G,0.316
ENSG00000079257_AA,JTT+F+G,1.034
ENSG00000135299_AA,JTT+F,0.675
ENSG00000134419_AA,WAG+F+G,0.123
ENSG00000134375_AA,Poisson+F,0.782
ENSG00000259980_AA,LG+F+G,1.656
ENSG00000119411_AA,LG+F+G,1.226
ENSG00000134575_AA,FLU+F+G,0.687
ENSG00000188313_AA,WAG+F+G,1.678
ENSG00000171160_AA,Poisson+F+G,0.781
ENSG00000119541_AA,LG+F+G,0.335
ENSG00000085999_AA,WAG+F,0.415
ENSG00000188306_AA,WAG+F+G,2.688
ENSG00000156502_AA,JTT+F,0.716
ENSG00000168447_AA,JTT+F+G,1.404
ENSG00000119950_AA,WAG+F+G,0.243
ENSG00000135837_AA,FLU+F,1.114
ENSG00000114978_AA,LG+F+G,0.049
ENSG00000148488_AA,WAG+F+G,1.215
ENSG00000166140_AA,LG+F+G,1.495
ENSG00000164304_AA,LG+F+G,3.342
ENSG00000197183_AA,Poisson+F+G,0.379
