name,model,tree_length
1REQ_A,Poisson+F+G,62.284
1EC9_A,FLU+F,48.962
1YCF_A,LG+F+G,85.704
1NBA_A,JTT+F,93.189
1LJL_A,WAG+F+G,85.841
1UW8_A,FLU+F,70.839
1NSJ_A,WAG+F,101.075
1O98_A,WAG+F,53.243
1DAE_A,Poisson+F,67.306
1STC_E,Poisson+F+G,112.408
1R16_A,FLU+F,44.134
2JCW_A,WAG+F,50.915
1ABR_A,LG+F,27.755
1LBU_A,JTT+F,67.016
1J79_A,LG+F,55.868
1EEJ_A,Poisson+F,83.905
1IDT_A,WAG+F,77.066
1TYF_A,FLU+F+G,110.107
1R16_A,LG+F,39.424
1RBN_A,LG+F,43.341
2A0N_A,WAG+F+G,57.987
1DAA_A,FLU+F,107.283
1DEK_A,WAG+F+G,38.350
2ACY_A,JTT+F,83.422
1NU3_A,Poisson+F,54.050
1IDJ_A,LG+F,74.980
1BBS_A,Poisson+F,54.410
1BYA_A,WAG+F,63.278
1EYP_A,LG+F,36.126
1A2T_A,Poisson+F+G,9.926
2AYH_A,Poisson+F,39.055
1IVH_A,WAG+F+G,91.403
1GTP_A,JTT+F,59.921
1NF9_A,Poisson+F,71.181
2TOH_A,Poisson+F+G,16.549
1B65_A,LG+F+G,106.998
1D2R_A,WAG+F+G,59.215
2BMI_A,Poisson+F,83.709
1X7D_A,WAG+F+G,99.397
1I1I_P,LG+F+G,109.667
1CG2_A,Poisson+F,82.439
1A6D_A,LG+F,64.326
1H7O_A,Poisson+F+G,60.118
1A26_A,Poisson+F,9.279
1AFR_A,LG+F+G,100.067
1IVH_A,LG+F+G,79.038
1A26_A,FLU+F,12.074
1E6E_A,Poisson+F+G,83.053
1EG7_A,WAG+F+G,66.216
1I1E_A,LG+F+G,12.992
1EUU_A,FLU+F+G,147.404
1MRQ_A,JTT+F+G,74.195
1EZ1_A,Poisson+F+G,63.359
1Q18_A,JTT+F+G,117.041
1EYI_A,FLU+F+G,108.555
2NMT_A,FLU+F,75.682
1PP4_A,WAG+F,61.273
1E0C_A,WAG+F+G,87.361
1AZY_A,LG+F+G,87.919
1DAE_A,Poisson+F+G,71.047
2CPO_A,LG+F+G,43.751
1PII_A,WAG+F,72.984
1AT1_A,Poisson+F,58.638
1URO_A,JTT+F,56.183
1BZC_A,Poisson+F,18.772
1I1E_A,JTT+F,9.495
1L7Q_A,LG+F,118.418
1PKN_A,Poisson+F+G,64.025
1F7L_A,Poisson+F+G,95.306
1KCZ_A,LG+F+G,62.212
1DHP_A,WAG+F+G,66.529
1E5Q_A,FLU+F+G,98.896
1DFO_A,FLU+F+G,81.722
1BD3_A,JTT+F+G,88.830
1GT7_A,JTT+F,69.232
2DLN_A,WAG+F+G,68.342
1L9X_A,FLU+F,114.587
1JMS_A,JTT+F,17.411
1NSP_A,WAG+F+G,57.944
1XQW_A,Poisson+F+G,84.679
1MVN_A,FLU+F+G,180.833
1XQW_A,WAG+F,82.624
1DEK_A,Poisson+F+G,30.021
1REQ_A,JTT+F,42.191
1IR3_A,JTT+F+G,18.979
1L8T_A,FLU+F,71.004
1OJ4_A,Poisson+F,67.303
1CG2_A,WAG+F,88.915
1JH6_A,LG+F+G,39.810
1CGK_A,FLU+F+G,95.252
1FGH_A,LG+F+G,60.660
2BKR_A,WAG+F,88.136
1P4N_A,LG+F,37.990
1STC_E,WAG+F,54.071
1GOG_A,WAG+F,46.991
1DJ0_A,LG+F,68.358
1KL7_A,FLU+F,73.337
1PMI_A,FLU+F,100.301
1D1Q_A,Poisson+F+G,91.212
1PA9_A,LG+F+G,10.777
1AF7_A,FLU+F,94.680
1CQQ_A,FLU+F+G,4.116
1MHT_A,FLU+F+G,174.017
1ELS_A,LG+F+G,59.930
1AUK_A,WAG+F,83.805
1DUP_A,LG+F,47.631
1BQC_A,WAG+F+G,37.940
1BH2_A,Poisson+F,41.937
1PJB_A,Poisson+F+G,69.366
1GA8_A,Poisson+F+G,58.854
1TLP_E,WAG+F,10.437
1F6D_A,LG+F+G,91.600
1CTN_A,FLU+F,51.897
1IDT_A,LG+F,79.636
1MLA_A,WAG+F+G,69.957
1QUM_A,JTT+F+G,76.413
1FF3_A,JTT+F,59.659
1QMH_A,Poisson+F+G,90.514
1S95_A,FLU+F,19.450
1UQT_A,WAG+F+G,165.930
1ECF_A,WAG+F+G,67.612
1PKN_A,LG+F+G,75.754
1QAZ_A,Poisson+F+G,24.358
1A16_A,WAG+F,68.714
1UAE_A,Poisson+F+G,59.741
1GT7_A,LG+F,69.569
2NMT_A,LG+F+G,149.848
1G8F_A,FLU+F,66.215
1DJL_A,WAG+F,1.268
1A6D_A,Poisson+F+G,63.970
1AFR_A,WAG+F+G,94.558
1GE7_A,LG+F+G,32.074
1PFK_A,Poisson+F,49.852
1P1X_A,WAG+F,71.347
1CHD_A,JTT+F,5.277
1CZ1_A,FLU+F+G,106.659
3PVA_A,Poisson+F,92.462
1AH7_A,JTT+F,5.812
1I8D_A,JTT+F,77.814
1SMN_A,WAG+F,64.559
1GOG_A,LG+F+G,72.924
1L7N_A,Poisson+F+G,51.220
1A8S_A,JTT+F,48.726
1DGS_A,JTT+F,71.975
1B6T_A,WAG+F,62.153
1A95_C,WAG+F+G,114.075
1VQ1_A,FLU+F,165.504
1MUD_A,JTT+F+G,3.470
1BZC_A,WAG+F,20.589
1FIQ_C,Poisson+F+G,5.294
1E1A_A,LG+F,8.557
1RVV_A,LG+F,47.890
1L7Q_A,JTT+F+G,142.760
1KEZ_A,WAG+F+G,22.078
2THI_A,LG+F,5.710
1SML_A,FLU+F,112.512
1QLH_A,WAG+F+G,54.647
1P4R_A,Poisson+F+G,57.680
1DII_A,LG+F,89.886
1BJO_A,FLU+F+G,76.098
1BF2_A,FLU+F,69.089
1GCU_A,WAG+F+G,29.796
1LBA_A,FLU+F+G,106.015
1SOX_A,JTT+F+G,102.004
1QAZ_A,LG+F+G,30.329
1NIR_A,WAG+F+G,45.972
1QK2_A,JTT+F,41.069
1POW_A,LG+F,78.262
1O8A_A,Poisson+F,56.695
1BXR_B,FLU+F,51.030
1RBN_A,JTT+F,42.742
1ASY_B,JTT+F,63.986
1OAC_A,JTT+F+G,95.831
1AX4_A,Poisson+F,60.112
1ABR_A,LG+F+G,41.961
1BWZ_A,Poisson+F,56.770
1DBT_A,JTT+F+G,98.254
1Y9M_A,WAG+F+G,105.529
1A4L_A,Poisson+F+G,137.819
1QZ9_A,WAG+F,65.511
1DIO_A,LG+F+G,27.242
1UW8_A,Poisson+F,61.568
1GQ8_A,FLU+F,5.493
1VLB_A,FLU+F+G,128.056
3R1R_A,JTT+F+G,97.857
1CBG_A,JTT+F,66.956
1RK2_A,JTT+F+G,99.216
1NU3_A,LG+F+G,60.794
1BT1_A,WAG+F+G,23.436
1GCU_A,FLU+F,22.417
1S95_A,LG+F+G,34.996
3R1R_A,FLU+F,59.841
2ABK_A,FLU+F,47.322
1RPX_A,WAG+F,59.933
1HRK_A,WAG+F+G,118.842
1GPR_A,JTT+F,86.232
1E5Q_A,FLU+F,70.110
2CPU_A,FLU+F,66.573
1HPM_A,LG+F+G,2.627
1BT1_A,Poisson+F+G,19.580
1PYL_A,Poisson+F+G,8.092
1AFR_A,WAG+F,51.951
1DUP_A,Poisson+F,45.142
1MPY_A,LG+F,73.669
2TDT_A,JTT+F+G,74.480
1NIR_A,WAG+F,26.557
2PFL_A,Poisson+F,41.880
1NDI_A,WAG+F+G,120.864
1H7X_A,JTT+F,25.471
1DFO_A,Poisson+F+G,66.036
1MHT_A,LG+F+G,154.333
1EXN_A,LG+F+G,3.023
1SLL_A,Poisson+F,16.388
1FIQ_C,LG+F+G,6.790
1YSC_A,WAG+F+G,115.193
1XVT_A,JTT+F,53.339
1CTN_A,FLU+F+G,83.108
1G72_A,JTT+F,58.744
1GPJ_A,Poisson+F,89.351
1BH2_A,JTT+F,44.528
1ZYM_A,JTT+F,2.472
1FO6_A,FLU+F+G,97.926
3PVA_A,FLU+F,112.027
1OYG_A,WAG+F,16.310
1KSJ_A,JTT+F+G,65.568
1F2V_A,WAG+F,46.853
1RHC_A,Poisson+F,61.566
1ELS_A,WAG+F+G,51.689
1TRK_B,Poisson+F,54.185
1A8H_A,WAG+F+G,46.626
1QF6_A,Poisson+F+G,62.167
1GP5_A,JTT+F,70.326
1BZC_A,FLU+F+G,45.289
1H7O_A,Poisson+F,57.932
1A2T_A,FLU+F,11.273
1ROZ_A,LG+F+G,100.160
1PUD_A,Poisson+F+G,63.494
1FGH_A,Poisson+F,39.144
1OAC_A,FLU+F+G,110.224
1F8M_A,FLU+F,43.843
1B65_A,JTT+F,87.745
2CPO_A,FLU+F,25.716
1QF6_A,Poisson+F,46.472
1QGX_A,Poisson+F,79.439
1BJO_A,JTT+F+G,73.606
1LBA_A,JTT+F+G,93.859
1SOX_A,FLU+F+G,138.124
1MUD_A,FLU+F+G,4.140
1L7Q_A,FLU+F+G,185.412
1AQ2_A,LG+F+G,67.863
1KL7_A,Poisson+F,63.789
1DZR_A,WAG+F,53.496
1SNZ_A,Poisson+F,75.394
1CW0_A,JTT+F,107.347
1D7R_A,LG+F+G,122.563
1X7D_A,FLU+F,73.881
1HTO_A,Poisson+F+G,50.718
2F61_A,WAG+F+G,124.274
1DII_A,FLU+F,99.490
1RK2_A,FLU+F+G,109.942
1JOF_A,FLU+F,21.261
1LAM_A,JTT+F,87.503
1EBF_A,WAG+F+G,77.709
1DJ0_A,WAG+F+G,75.074
1L6P_A,FLU+F,4.581
1RU4_A,LG+F,60.552
1EEJ_A,WAG+F,89.356
1FHL_A,WAG+F,82.502
3ECA_A,LG+F+G,105.307
1VLB_A,JTT+F+G,111.107
1HV9_A,WAG+F+G,62.453
3R1R_A,FLU+F+G,112.812
1QH5_A,JTT+F,74.831
1DOD_A,JTT+F,52.961
1KAE_A,WAG+F+G,72.562
1I9A_A,Poisson+F,80.131
1LCB_A,LG+F,56.759
1DBT_A,FLU+F+G,115.476
1AGY_A,FLU+F,85.365
2TDT_A,FLU+F+G,84.744
7ATJ_A,Poisson+F,61.437
1AZY_A,LG+F,63.317
1H54_A,LG+F,75.624
1BZY_A,WAG+F,71.268
1OAC_A,Poisson+F+G,83.536
1K30_A,LG+F+G,39.557
1NID_A,Poisson+F,20.999
1QRG_A,LG+F+G,122.659
1L1R_A,Poisson+F+G,67.833
2EBN_A,FLU+F,28.717
1GA8_A,LG+F,81.697
1OXA_A,WAG+F+G,156.958
1EXP_A,LG+F+G,53.510
1B04_A,Poisson+F,3.406
1BZC_A,JTT+F+G,36.976
1NDI_A,FLU+F,88.019
1DZR_A,LG+F+G,105.923
1INP_A,FLU+F,49.795
3CLA_A,FLU+F,103.879
1Q18_A,LG+F,87.139
1JHF_A,FLU+F,68.040
1UQR_A,LG+F+G,91.177
1CTN_A,JTT+F+G,63.354
1UAM_A,FLU+F,70.570
1FO6_A,JTT+F+G,84.855
2ABK_A,WAG+F+G,50.960
1KSJ_A,FLU+F+G,71.088
1GA8_A,JTT+F,80.076
1CWY_A,LG+F+G,101.851
1LTQ_A,WAG+F+G,56.521
1MDR_A,JTT+F,84.989
2BIF_A,WAG+F,47.997
1ELS_A,Poisson+F,44.798
1RA0_A,FLU+F,60.760
1FR8_A,LG+F,28.963
1H54_A,WAG+F+G,95.828
1R4Z_A,FLU+F,11.246
1NDH_A,LG+F+G,72.971
1MLA_A,FLU+F,65.891
1HRK_A,JTT+F,62.315
1M21_A,WAG+F+G,88.844
1CGK_A,JTT+F+G,77.013
1KDG_A,FLU+F,42.231
1DPG_A,Poisson+F+G,72.821
1KNP_A,WAG+F+G,81.455
1IR3_A,FLU+F+G,27.628
1S3I_A,WAG+F,78.314
1J09_A,Poisson+F,68.209
1L1R_A,WAG+F,75.127
1FIQ_C,Poisson+F,4.546
1A50_B,JTT+F,49.989
1FPS_A,LG+F,61.996
1L9X_A,LG+F+G,178.233
1CNS_A,FLU+F,53.458
1HFS_A,Poisson+F+G,1.373
1YON_A,LG+F+G,129.968
1AVQ_A,LG+F,34.156
1Z9H_A,LG+F,43.778
1DAA_A,Poisson+F+G,89.147
1CD5_A,WAG+F,47.620
1HKA_A,LG+F+G,83.852
1DDJ_A,FLU+F,52.780
1CB7_B,Poisson+F+G,51.371
1CQQ_A,Poisson+F+G,2.963
1CL1_A,LG+F+G,76.502
1CQQ_A,JTT+F+G,3.320
1P4N_A,FLU+F,43.134
1MHT_A,JTT+F+G,160.472
1PUD_A,JTT+F,48.870
1E7Q_A,WAG+F+G,76.342
1BXR_B,Poisson+F,45.916
1RBN_A,LG+F+G,36.412
1GP1_A,FLU+F,79.042
2JCW_A,Poisson+F,48.724
1MUG_A,LG+F,64.118
1ORO_A,FLU+F,64.732
1F2V_A,LG+F,47.781
1BVZ_A,LG+F,92.835
1ZIO_A,WAG+F,56.439
1A4S_A,WAG+F+G,59.995
1KRA_C,Poisson+F+G,50.531
1BWZ_A,WAG+F,59.499
2PEC_A,LG+F,67.351
1AQL_A,WAG+F,66.509
2TPS_A,JTT+F,102.337
1ALK_A,WAG+F,82.920
1BHG_A,Poisson+F,71.779
1QUM_A,FLU+F+G,84.468
1AK0_A,JTT+F,88.759
1L1L_A,Poisson+F,28.928
1NDH_A,Poisson+F,52.492
1FUI_A,FLU+F,51.445
1AVQ_A,LG+F+G,41.539
1EI5_A,LG+F+G,51.844
1AST_A,LG+F+G,65.261
1ESC_A,Poisson+F+G,49.074
1CZ1_A,JTT+F+G,91.418
1L6P_A,LG+F+G,4.685
1IPH_A,WAG+F,61.144
1EZ1_A,LG+F+G,69.000
1QFE_A,WAG+F+G,91.318
1DD8_A,LG+F+G,62.088
2TDT_A,FLU+F,50.760
1ITQ_A,Poisson+F+G,68.260
1BT1_A,LG+F,18.547
3PCA_M,FLU+F,59.166
1QWN_A,WAG+F+G,113.128
1HFE_L,FLU+F,31.639
1GUF_A,JTT+F,83.321
1K4T_A,LG+F+G,74.987
1R1J_A,JTT+F,64.967
1AST_A,LG+F,32.249
1SOX_A,FLU+F,67.039
1UAS_A,JTT+F,60.291
1RHC_A,LG+F+G,76.436
1CTT_A,FLU+F,91.610
1JCH_A,JTT+F,39.091
1QMH_A,WAG+F+G,103.497
1QAM_A,FLU+F,54.993
1B7Y_A,Poisson+F,6.770
1RQL_A,FLU+F,91.354
1PJ5_A,JTT+F,64.144
1O8A_A,WAG+F+G,101.007
4MDH_A,WAG+F+G,64.654
1CF2_O,Poisson+F,61.557
1BOL_A,WAG+F,30.892
1KCZ_A,WAG+F,41.678
1EXN_A,JTT+F+G,3.014
1CEV_A,Poisson+F,66.098
1J2U_A,JTT+F+G,145.934
1EMD_A,JTT+F,50.710
1STC_E,FLU+F+G,174.695
1ORD_A,Poisson+F,57.765
1MUD_A,LG+F+G,3.473
1LCB_A,JTT+F+G,66.963
1AFR_A,Poisson+F,49.955
1AUO_A,LG+F+G,88.485
1HPL_A,JTT+F+G,141.193
1UAQ_A,JTT+F+G,88.998
1MJ9_A,LG+F,5.569
1GIM_A,JTT+F,51.703
1P3D_A,FLU+F+G,96.862
1MHY_D,WAG+F+G,10.318
1DBF_A,FLU+F,92.833
1A26_A,Poisson+F+G,11.911
1A8H_A,LG+F+G,54.773
1ESC_A,JTT+F+G,65.743
1NSP_A,LG+F,50.059
1KFU_L,JTT+F+G,81.060
1IM5_A,FLU+F,100.590
1JOF_A,JTT+F+G,29.989
1GOG_A,FLU+F+G,79.492
1MJ9_A,WAG+F+G,6.211
1Q91_A,WAG+F+G,81.123
1DBT_A,LG+F,76.762
1TAH_B,LG+F,78.354
1TYF_A,JTT+F+G,78.964
1F8R_A,FLU+F,76.882
13PK_A,WAG+F+G,61.409
1UQT_A,WAG+F,74.332
1VID_A,JTT+F,55.852
1LCB_A,FLU+F,60.690
1CDG_A,Poisson+F+G,67.726
1AFW_A,WAG+F,51.188
1BVV_A,WAG+F,23.377
1EUU_A,JTT+F+G,125.911
1QFM_A,FLU+F,78.164
1MRQ_A,FLU+F+G,78.113
2AYH_A,LG+F+G,74.247
1ORO_A,WAG+F+G,60.874
1J00_A,LG+F+G,74.650
1KL7_A,WAG+F+G,74.954
1LVH_A,FLU+F,97.974
2CPU_A,LG+F,61.118
2F61_A,LG+F+G,139.394
1AVQ_A,FLU+F,38.783
1AQL_A,WAG+F+G,89.632
1FR2_B,JTT+F,21.690
1NSP_A,WAG+F,49.072
1MVN_A,JTT+F+G,157.463
1PA9_A,WAG+F,6.191
1PJB_A,WAG+F+G,73.951
1EXN_A,JTT+F,2.206
1E5Q_A,JTT+F+G,78.566
1DFO_A,JTT+F+G,71.422
1BD3_A,FLU+F+G,119.897
1EZ2_A,LG+F,77.046
1QV0_A,JTT+F,1.630
1DLI_A,LG+F,47.897
1F6D_A,Poisson+F+G,77.397
1GP1_A,LG+F+G,89.936
1KSJ_A,Poisson+F,47.709
1E2T_A,FLU+F,104.798
1JS4_A,JTT+F,79.304
1Q18_A,FLU+F+G,130.107
1QI9_A,WAG+F+G,57.114
1H19_A,Poisson+F,78.842
1EYI_A,JTT+F+G,82.908
1ULA_A,Poisson+F+G,81.640
1Z9H_A,LG+F+G,81.756
1JOA_A,FLU+F+G,97.800
1AJ0_A,Poisson+F,60.673
1D1Q_A,FLU+F+G,126.415
1A26_A,LG+F,10.693
1Z9H_A,JTT+F+G,76.924
1NSP_A,Poisson+F,47.508
1H54_A,JTT+F,75.793
1OGO_X,LG+F,13.783
1GA8_A,FLU+F+G,103.760
1VR7_A,JTT+F,84.982
1G99_A,WAG+F+G,63.518
1B6T_A,LG+F,63.857
1D4C_A,WAG+F+G,99.673
1MUD_A,FLU+F,2.551
1RDD_A,WAG+F,57.561
1GUF_A,JTT+F+G,141.773
1HFS_A,FLU+F,1.098
1MUG_A,Poisson+F,59.945
1FO6_A,FLU+F,75.693
1I1I_P,FLU+F,83.933
1G24_A,WAG+F+G,10.569
1UN1_A,Poisson+F+G,101.111
1ECF_A,WAG+F,48.206
1QGX_A,LG+F+G,96.426
1MOK_A,WAG+F+G,8.538
2EBN_A,JTT+F+G,36.117
1YCF_A,JTT+F+G,86.886
1A6D_A,Poisson+F,59.288
1XTC_A,FLU+F+G,15.321
1AQ2_A,Poisson+F+G,57.948
1CB7_B,JTT+F+G,60.083
1XIK_A,LG+F+G,82.016
1P4R_A,JTT+F+G,60.085
1ZE1_A,JTT+F+G,137.789
1L1D_A,JTT+F+G,62.755
1CZ1_A,Poisson+F+G,73.165
1MBB_A,WAG+F,72.277
2TDT_A,Poisson+F+G,60.177
1TRK_B,WAG+F+G,55.223
1LVH_A,LG+F,89.720
1OG1_A,WAG+F+G,58.212
1EYI_A,Poisson+F+G,64.484
2DOR_A,Poisson+F+G,93.804
1PNL_B,FLU+F,8.125
1QI9_A,JTT+F,35.402
1CNS_A,Poisson+F+G,56.430
1JOF_A,Poisson+F+G,27.434
1DIZ_A,JTT+F+G,58.355
1K4T_A,Poisson+F+G,54.823
1FF3_A,Poisson+F,55.980
1NDH_A,JTT+F,56.783
1PYM_A,JTT+F+G,106.417
1J00_A,FLU+F,84.773
1URO_A,Poisson+F+G,66.674
1DUB_A,FLU+F,65.406
1A69_A,FLU+F+G,111.765
1XTC_A,WAG+F,7.255
1CF2_O,FLU+F,73.508
1POW_A,LG+F+G,103.267
1B65_A,FLU+F+G,124.711
1MBB_A,Poisson+F+G,66.829
1QTN_A,FLU+F+G,3.514
1ONR_A,FLU+F+G,75.393
1CVR_A,LG+F,2.071
1RU4_A,WAG+F,58.198
1POW_A,JTT+F+G,90.919
1EXP_A,FLU+F,44.989
1QK2_A,Poisson+F+G,38.599
2BIF_A,LG+F+G,131.511
1RK2_A,JTT+F,85.188
1DUB_A,Poisson+F,56.995
1XVT_A,LG+F,53.676
1I8T_A,FLU+F+G,96.607
1QGX_A,Poisson+F+G,85.815
1FRO_A,FLU+F+G,88.186
1SML_A,LG+F,100.551
1S95_A,Poisson+F+G,27.930
1A8H_A,FLU+F,42.310
1KDG_A,Poisson+F,33.621
1U3F_A,LG+F,60.705
2SQC_A,JTT+F+G,108.192
2DHN_A,Poisson+F,78.399
1L1L_A,Poisson+F+G,46.038
1DAE_A,JTT+F,73.138
1APX_A,Poisson+F+G,54.630
1PNL_B,LG+F,6.990
1KNP_A,LG+F+G,88.074
2ENG_A,LG+F+G,64.335
1QAZ_A,JTT+F+G,29.418
1BBS_A,JTT+F,58.653
1MUG_A,JTT+F+G,125.765
1W0H_A,JTT+F,39.073
1B2M_A,WAG+F+G,16.783
2PTH_A,Poisson+F,61.315
5COX_A,Poisson+F+G,61.798
1HFE_L,Poisson+F+G,25.943
2F9Z_C,WAG+F+G,109.453
1BOL_A,LG+F+G,35.337
2TOH_A,FLU+F+G,21.641
1QLH_A,LG+F+G,56.238
1ALD_A,JTT+F+G,76.588
1DO6_A,WAG+F,91.276
1B9H_A,Poisson+F+G,99.203
1KC7_A,JTT+F,52.461
1AQ2_A,LG+F,50.656
1A4S_A,Poisson+F+G,58.626
1VLB_A,FLU+F,88.559
1ZE1_A,Poisson+F+G,104.326
1BG0_A,WAG+F,55.182
1F6D_A,JTT+F,60.031
1MOK_A,JTT+F,6.331
1A4L_A,WAG+F,82.081
2SQC_A,Poisson+F+G,112.521
1GTP_A,Poisson+F,55.875
1CA2_A,WAG+F,46.925
1DIZ_A,Poisson+F,41.204
1I9A_A,JTT+F+G,104.564
1DAA_A,WAG+F+G,97.741
1PMI_A,Poisson+F+G,80.410
1ARZ_A,FLU+F,55.759
2DHN_A,JTT+F+G,94.362
2F9Z_C,Poisson+F,81.501
1KRA_C,Poisson+F,35.266
1CBG_A,LG+F,67.836
1B5D_A,FLU+F+G,19.405
1DJL_A,WAG+F+G,1.441
1CTT_A,LG+F,84.562
1REQ_A,WAG+F+G,71.355
1MOK_A,LG+F+G,9.919
1DHF_A,Poisson+F,85.839
1KSJ_A,FLU+F,55.037
1NSF_A,WAG+F,4.893
1PTD_A,FLU+F+G,61.931
1B9H_A,LG+F,101.314
1LBA_A,LG+F+G,97.537
1P1X_A,JTT+F+G,86.193
1HPL_A,JTT+F,66.384
1VR7_A,Poisson+F+G,133.441
1K32_A,FLU+F+G,80.887
1QFE_A,LG+F+G,107.080
1ZIO_A,Poisson+F,53.831
1ORD_A,WAG+F,60.783
2PIA_A,FLU+F,108.058
5COX_A,JTT+F,34.696
1G6T_A,WAG+F+G,79.422
1D0S_A,LG+F+G,110.864
5EAT_A,FLU+F+G,135.917
1RK2_A,Poisson+F+G,79.084
1D0S_A,LG+F,90.490
1XQW_A,LG+F,85.224
1OE8_A,LG+F,104.001
1QJE_A,FLU+F+G,57.421
1K4L_A,LG+F+G,72.019
1H2R_L,FLU+F,62.696
1PS9_A,JTT+F,50.941
1CQQ_A,LG+F,2.490
1QHF_A,WAG+F+G,53.179
1B3R_A,FLU+F+G,69.324
1FGH_A,WAG+F,40.309
1CNS_A,WAG+F+G,68.077
1ONR_A,FLU+F,58.231
1PFK_A,WAG+F+G,58.688
2PFL_A,FLU+F,46.249
1AJ8_A,LG+F+G,78.177
1PMA_B,FLU+F+G,102.706
1KYW_A,JTT+F,71.323
1GPA_A,JTT+F,63.629
1A8S_A,FLU+F+G,79.313
1DNP_A,LG+F+G,74.544
1DII_A,LG+F+G,104.941
206L_A,JTT+F+G,62.583
1AUK_A,JTT+F+G,105.758
1S20_A,JTT+F+G,70.393
1BP2_A,FLU+F+G,64.623
1NU3_A,JTT+F+G,56.576
1CQQ_A,WAG+F,2.406
1GAL_A,Poisson+F,104.713
1MOQ_A,LG+F,1.326
1XA8_A,LG+F,47.061
1AJ8_A,FLU+F+G,89.450
1KCZ_A,WAG+F+G,45.472
1QH9_A,LG+F,94.481
1CHM_A,LG+F,40.014
1RDD_A,LG+F,58.667
1DFO_A,WAG+F,42.367
1AQL_A,LG+F,69.243
1C82_A,LG+F,22.257
1FRO_A,Poisson+F+G,78.246
1G8F_A,WAG+F+G,75.371
1QFE_A,JTT+F,110.748
1MHY_D,WAG+F,8.880
1CF2_O,FLU+F+G,90.804
1JCH_A,FLU+F+G,64.083
1PZ3_A,Poisson+F,57.935
1DNP_A,Poisson+F,68.111
1CDG_A,JTT+F,65.526
1B2R_A,JTT+F+G,49.378
1PYL_A,Poisson+F,8.386
1K30_A,LG+F,24.474
1I1E_A,JTT+F+G,11.884
1SZJ_G,LG+F,37.842
1NID_A,LG+F+G,28.328
1C0K_A,LG+F+G,119.082
1QWN_A,WAG+F,70.846
1JH6_A,JTT+F,28.624
1MFP_A,FLU+F+G,77.241
1RPX_A,Poisson+F+G,72.399
1ARZ_A,JTT+F+G,70.217
2EBN_A,LG+F+G,37.903
1CL1_A,WAG+F,62.754
1EZ1_A,JTT+F,48.604
1AZY_A,FLU+F+G,90.531
1FPS_A,JTT+F+G,73.185
1NVT_A,JTT+F,106.018
1HPL_A,LG+F+G,92.525
1MHY_D,LG+F,9.241
1DPG_A,LG+F+G,91.485
1DUB_A,LG+F+G,104.878
2ENG_A,JTT+F+G,46.460
1E1A_A,JTT+F,8.303
1DCO_A,WAG+F+G,68.455
1XA8_A,WAG+F,46.313
1NID_A,WAG+F+G,27.737
1KC7_A,WAG+F+G,62.588
1EUG_A,WAG+F,61.247
2BIF_A,Poisson+F,45.733
1EZ2_A,WAG+F+G,108.300
1DIN_A,LG+F+G,81.156
1YBQ_A,FLU+F,112.921
1L7Q_A,Poisson+F+G,118.591
1A2T_A,WAG+F+G,13.150
1R44_A,FLU+F,86.735
1IR3_A,LG+F+G,20.546
1MQW_A,Poisson+F+G,73.804
2BMI_A,JTT+F+G,89.086
2SQC_A,LG+F,73.079
1TDE_A,JTT+F,38.842
1PUD_A,JTT+F+G,68.743
2F9R_A,JTT+F+G,28.486
1ZE1_A,WAG+F,109.733
1SCA_A,FLU+F,34.176
1C4Z_A,FLU+F,16.487
1QBA_A,FLU+F+G,137.797
1COY_A,FLU+F+G,94.437
1G64_A,FLU+F+G,86.855
1A69_A,Poisson+F,54.136
1B73_A,WAG+F,90.323
1A69_A,JTT+F,57.403
1SLL_A,FLU+F,22.559
1DIO_A,JTT+F+G,27.634
1ORO_A,LG+F+G,67.620
1BF2_A,Poisson+F+G,83.920
1BWL_A,Poisson+F+G,83.961
1HTO_A,FLU+F,50.052
1HQC_A,WAG+F,54.434
1B2M_A,Poisson+F,14.101
1TAH_B,FLU+F,85.162
1B9H_A,FLU+F,112.826
1F7L_A,WAG+F+G,89.796
1BFD_A,WAG+F,80.828
1CZ1_A,Poisson+F,81.383
1FF3_A,LG+F,59.520
2TOH_A,Poisson+F,11.057
1D7R_A,FLU+F+G,125.512
1EX1_A,FLU+F+G,94.242
1NID_A,Poisson+F+G,26.668
1EUG_A,FLU+F+G,69.954
1SZJ_G,WAG+F,37.146
1DPG_A,FLU+F+G,109.335
1EG7_A,FLU+F,56.045
1AF7_A,Poisson+F+G,100.430
1D6O_A,JTT+F,53.313
1MVN_A,JTT+F,75.058
1DGS_A,WAG+F+G,77.241
1OFG_A,FLU+F+G,134.592
1FUA_A,JTT+F,82.508
1M53_A,JTT+F,78.077
2CPO_A,Poisson+F+G,28.960
1SMN_A,WAG+F+G,83.773
2NMT_A,LG+F,69.396
1E7Q_A,WAG+F,57.534
1H19_A,WAG+F+G,89.698
1PFK_A,JTT+F,52.730
2CPO_A,WAG+F+G,36.045
1LTQ_A,JTT+F,45.047
1QTN_A,FLU+F,2.202
1G6T_A,FLU+F,61.543
1PFQ_A,Poisson+F+G,91.449
1PUD_A,LG+F,48.865
1AST_A,Poisson+F,27.928
1HPL_A,LG+F,67.207
1PA9_A,JTT+F+G,9.915
1ASY_B,WAG+F+G,70.190
1AST_A,WAG+F,30.871
1UN1_A,FLU+F,62.853
2ACY_A,WAG+F+G,137.290
1D2R_A,JTT+F,57.430
